source_attribute,target_attribute,similarity
d_ef12,pmid,-0.0029837699980051623
fgf23_c_pmol_v3_lg10,fev1_fvc_pre_bronch_percent,-0.0029842765993638616
criterium_p_v1b_a,test_value,-0.0029854100022838038
diu_increase_bl,aa_change,-0.002985946350157274
pp_1,tumor_level_prostate,-0.002986901881060321
causesbycec,treatment_intent_type,-0.002986963195305053
low_voltage_precorb_12,shortest_dimension,-0.002987942098469706
hf_18,viral_hepatitis_serologies,-0.0029899861089846737
uptitration_per_y,aa_change,-0.0029908187078623925
pnd_18_01,a260_a280_ratio,-0.002991579368740104
pulmonalis_12,primary_disease,-0.002991820376216921
p_bnp6,pmid,-0.0029925124379891403
sst2_v3,uicc_clinical_t,-0.0029957457020232123
pp_1_standing,tumor_level_prostate,-0.0029964705456688528
hb18,pmid,-0.0029974403427575555
hstnt_v1,hepatitis_sustained_virological_response,-0.0029979372309685746
nocturia3,cog_renal_stage,-0.0029983254533399203
totaldurationnoncv,workflow_end_datetime,-0.0029996267115932123
hscrp_v1,morphology,-0.002999710487491955
pc3,prostatic_chips_total_count,-0.0029997639098041963
uric_acid_v6,tumor_level_prostate,-0.003001217543061723
loop_dose_bl,prescribed_dose,-0.003001684684757971
bpdiaststand18,test_value,-0.0030022744549436826
oak_v6,ann_arbor_clinical_stage,-0.0030029804793656927
nh_bl,test_value,-0.0030040571210788783
mcsbl,pmid,-0.0030043976883194178
cysc_uptitr_1,inrg_stage,-0.0030044942127244907
nsar_vor_bl,test_value,-0.0030054382092646673
criterium_rs_v1_18,pmid,-0.0030056834662435944
ln_glicentin_v1,gleason_patterns_percent,-0.0030069883669272663
spiro.pca.1.locf_poor,fragment_standard_deviation_length,-0.0030070681968597636
loop.pca.3.locf_poor,tissue_microarray_coordinates,-0.003008206152817681
ras_increase_6,growth_rate,-0.0030083943450539864
visits_total,sites_of_involvement_count,-0.0030084307693577874
pnd_6_01,a260_a280_ratio,-0.0030092415136532256
predicted_tto_50,test_value_range,-0.003009625182986596
low_voltage_extrb_18,no_matched_normal_low_pass_wgs,-0.003009835836876912
hosp60_cardiac,vascular_invasion_present,-0.003009997014421232
help_var,state,-0.003010005513425452
diu_decrease_bl_3,fragment_minimum_length,-0.0030101308737377004
bnp_3med_delta03,pmid,-0.0030107886359571744
ln_mimecan_3,double_hit_lymphoma,-0.003012359434058594
bnp_3000_bl_delta03,per_base_n_content,-0.0030128013822780463
oak_v18,ann_arbor_clinical_stage,-0.0030135064960924614
ras_decrease_bl,shortest_dimension,-0.0030136039311051293
p_bnp18,pmid,-0.003016556727999933
ras.pca.3.locf_poor,tissue_microarray_coordinates,-0.0030189328067512203
bronchialobstruction,inrg_stage,-0.0030195972467597244
fgf23_c_pg_v6,fev1_fvc_pre_bronch_percent,-0.0030198039546837953
ibp7bl,pmid,-0.0030200097520002712
clbtb_18,test_value,-0.003021566890987765
areas2ch,locus,-0.0030223172316460665
costs_fu_womedi_per_year,occupation_duration_years,-0.003022619553367615
bnp1_1000,breslow_thickness,-0.003023528643283316
ras_increase_12,growth_rate,-0.003023811842245369
numberhosp_ep,namespace,-0.0030259019902118185
vtilvot_12,chromosomal_translocation,-0.003027753862524236
bb.pca.1.locf,tumor_level_prostate,-0.003028030687233124
na6,sample_ordinal,-0.0030280570948533793
mem7_18,morphology,-0.0030287273020433185
causemedibradycardia,comorbidity,-0.00302930310957924
il6_bl_lg10,double_expressor_lymphoma,-0.0030299053247354168
bnp_5000_bl_delta03,per_base_n_content,-0.0030300328097987205
numberhosp_18,pmid,-0.0030304492610055125
hscrp_v3_lg10,pmid,-0.0030310645282038847
p_crea18,test_value_range,-0.0030311234141616964
stfr_delta_bl_v6,test_value_range,-0.003031531366364268
stfr_c_12,igcccg_stage,-0.003032506930634406
diuretics.pca.1.locf,tumor_level_prostate,-0.0030373625938669487
p_crea6,pmid,-0.0030377505127024296
mi_12,msi_status,-0.0030380306763058327
trifasciculairblok_18,chipseq_antibody,-0.0030404450005761113
d_justas_bl_6,test_value,-0.0030404580526183066
tam,a260_a280_ratio,-0.00304303992868607
rwt_bl,weight,-0.0030433474105173233
pulmonalis_18,primary_disease,-0.003043578401310595
hscrp_v1_lg10,pmid,-0.003044174242213607
v3digoxin,chipseq_antibody,-0.0030445023644836812
hstnt_v3,hepatitis_sustained_virological_response,-0.0030451461640533645
tdiarv_18,test_value,-0.0030465867452686953
areas4ch,body_surface_area,-0.0030479833137836
qrs_bl,per_sequence_quality_score,-0.0030508808671509723
mam,amount,-0.0030510642028134375
divertikulose,analyte_quantity,-0.0030516849336573804
nyha18_improved,sample_ordinal,-0.0030521280960202927
diu_increase_3,growth_rate,-0.003054110185218799
bnp12,test_value,-0.0030552848690163824
anulusdilatation,test_value,-0.0030557562602147406
syncope_bl01,aligned_reads_indexes,-0.003056753679067159
costs_hosp_per_year,exposure_duration_years,-0.00305679010337096
totaldurationconstipation,columnar_mucosa_present,-0.003057598722915343
störungrvgeometrie_18,fragment_standard_deviation_length,-0.0030581086631685577
ras.pca.1.locf,tumor_level_prostate,-0.0030584622824512925
trikuspidalisdiverses,chipseq_antibody,-0.0030588936069154697
d_bnp_bl_3_04,dysplasia_type,-0.003059928664215149
bnp6_reached,therapeutic_levels_achieved,-0.0030612168704262457
sflt_bl_z,test_value,-0.0030613722807891304
mimecan_v1,doi,-0.0030615222275064444
mimecan_v3,doi,-0.0030624346563166605
invest_decision,selected_normal_low_pass_wgs,-0.0030624464942153955
pbreedte_v1b,test_value,-0.0030642494972535467
d_bnp_03_median01,test_value,-0.0030652639141144056
sst2_v12,ajcc_clinical_t,-0.003065531329211478
testosteron_v3,undescended_testis_history,-0.00306594353091616
d_pcs12,test_value_range,-0.0030672053295070006
low_voltage_extr_18,no_matched_normal_low_pass_wgs,-0.0030675200961990147
fgf23_pg_v12,figo_stage,-0.0030682734722159663
ibp7v18,test_value,-0.003068552421675909
tdierv_18,hiv_viral_load,-0.003068734543194914
ln_mimecan_1,double_hit_lymphoma,-0.003070347229245705
lvedv_12,hiv_viral_load,-0.0030710304884778395
lvesvi_bl,double_hit_lymphoma,-0.0030743517779127636
edemahistory,days_to_last_known_disease_status,-0.003074682328469758
downtitration_per_y,fragment_minimum_length,-0.003074831971651207
ef_delta_12,percent_eosinophil_infiltration,-0.0030752126056259282
edemahist6,ajcc_staging_system_edition,-0.0030753716584191924
pcs18,pmid,-0.0030754657545373452
vormves_18,test_value,-0.0030765272194572804
lvot_18,in_review,-0.0030777407558455847
egfr03_ckd_18,icd_10,-0.0030780367033139684
firsthypotensionae,test_value,-0.0030785138616937617
cci_bl,cytoband,-0.0030797747496770075
bnp1_d33,breslow_thickness,-0.003079904055955501
trifasciculairblok_12,chipseq_antibody,-0.0030800925517276718
jv1_01,ajcc_clinical_stage,-0.0030829057221245714
jv_3_02,ajcc_clinical_stage,-0.003083632994057132
causehosp,treatment_intent_type,-0.0030846334482682006
hscrp_v6,test_value,-0.003085258125078388
diabetesae_per_year,primary_disease,-0.00308566425606577
pnd_12_01,a260_a280_ratio,-0.003086164179635439
bariche_bmi12,body_surface_area,-0.0030862673818295417
pi_12,doi,-0.003089894028344665
ai_18,a260_a280_ratio,-0.0030900491351716843
glp2_baselinedatafromplates,gleason_grade_tertiary,-0.003090353581644288
ibp7v6,test_value,-0.0030905575577455735
syncope3,aligned_reads_indexes,-0.0030908592723953923
sini,test_value,-0.003091907381737267
ras.pca.2.locf_poor,test_value_range,-0.0030921040729777927
d_nyhaclass_6,test_value,-0.0030921614412562793
inferior_12,test_value_range,-0.00309325234915512
fgf23_c_pg_v12_lg10,fev1_fvc_pre_bronch_percent,-0.0030938032667501107
bnp_blmed_delta03,per_base_n_content,-0.003094063700522288
dayshosp18_trauma,days_to_pathology_detail,-0.0030966437553748612
ras.pca.2.locf,tumor_level_prostate,-0.00309748363911334
uptitration_18,revision,-0.003097757731999443
rafläche_18,a260_a280_ratio,-0.003097801441164004
bpsyst_10_v1,test_value,-0.003098259476784302
egfr03_cg_6,epithelioid_cell_percent,-0.003098815554488998
loop_dose_bl1,treatment_dose,-0.0031002749549279593
ras_decrease_bl_3,shortest_dimension,-0.00310064344746808
diu_increase_6,growth_rate,-0.003100991603105245
qrsas,read_group_qcs,-0.003101028027409046
shbg_v18,fragment_standard_deviation_length,-0.003103004652961982
pvardur,sample_ordinal,-0.003103045630303758
traumafallae_per_year,exposure_duration_years,-0.0031061978502618724
crea12,test_value,-0.0031074614700679036
ras_increase_1,growth_rate,-0.0031079286117641517
ras.pca.1.locf_poor,tissue_microarray_coordinates,-0.0031084282317979557
pc12,prostatic_chips_total_count,-0.0031091615744478166
mimecan_v18,pmid,-0.0031093312509963564
egfr03_cg_3,epithelioid_cell_percent,-0.003110712946253876
bariche_bmi,body_surface_area,-0.003110939687545037
ventriculaireextrasystole,vascular_invasion_type,-0.003112593047401739
ras.pca.3.locf,test_value_range,-0.0031127041415283324
bnp_5000_bl_delta06,per_base_n_content,-0.003113506690355415
oak_asp_v6,ann_arbor_clinical_stage,-0.0031136657431486796
nyha_iii,weiss_assessment_score,-0.003114134098988388
relposshypotension,releasable,-0.0031151843330813177
elevatedjv01,ajcc_clinical_stage,-0.0031164767887945245
bpdiaststand1,test_value,-0.0031167265988114264
cause,treatment_intent_type,-0.003117059881191206
pp_02,tumor_level_prostate,-0.003119138494794785
bb.pca.3,tumor_level_prostate,-0.0031192911733348844
uptitration_rel,test_value,-0.003119664522448845
edemahist12,ajcc_staging_system_edition,-0.0031211694532675576
inferior_18,test_value_range,-0.003121223179115664
shbg_v1,test_value,-0.003121522161942698
low_voltage_precor,no_matched_normal_low_pass_wgs,-0.003121957735908985
dasim18,state,-0.0031221859948794713
jv3_01,iss_stage,-0.0031242558059429654
pre_1,test_value,-0.003124283427706681
nyha3_iii,weiss_assessment_score,-0.0031261128383650878
d_cysc_1,pmid,-0.0031265128986351694
ivrt_12,test_value_range,-0.0031267833490908918
shbg_v3,test_value,-0.0031269858075128527
sodium_groups,analyte_quantity,-0.0031271903906858684
cysc_uptitr_3,inrg_stage,-0.003128050611327303
bnp18_red,blood_test_normal_range_upper,-0.0031281049442471393
stfr_fer_18,pmid,-0.0031286397744412844
pqduur_12,read_group_qcs,-0.0031298244749224133
d_justas_bl_3,test_value,-0.0031300809627283458
diu_increase_bl_3,aa_change,-0.0031306859097073076
vormves_12,sample_ordinal,-0.0031307214234035136
bb.pca1.med,tissue_microarray_coordinates,-0.0031317968509732394
urea,doi,-0.003132428205572457
spirobl_02,pmid,-0.003132911131133686
aspirin_bl,drug_category,-0.00313323743218857
hwdiast_12,pmid,-0.0031337419087962143
fgf23_pg_v6,gleason_patterns_percent,-0.0031355118264250795
syncope18,aligned_reads_indexes,-0.0031361671603576335
as_18,a260_a280_ratio,-0.0031363854026445746
loop_change_bl1,aa_change,-0.0031368079245686666
low_voltage_extrb_12,no_matched_normal_low_pass_wgs,-0.003138374169632111
d_opn_01,diagnoses,-0.003138732645488686
oak_asp_v1,ann_arbor_clinical_stage,-0.0031388810745266752
dosenitratv1,a260_a280_ratio,-0.003142776957354061
rvramean_18,rhabdoid_percent,-0.0031430237320123127
edema01,ajcc_staging_system_edition,-0.0031431245059194957
totaldurationgout,total_sequences,-0.003143482678240206
diuretics.pca.1.compl_poor,tumor_level_prostate,-0.0031439212875651436
bnp_blmed_delta06,per_base_n_content,-0.0031439464810419392
d_nyhaclass_12,test_value,-0.003145594377253071
bb.pca.3.locf,tumor_level_prostate,-0.0031457989604260867
pht_12,extrathyroid_extension,-0.0031459725829408717
potassium,analyte_quantity,-0.0031470680438776878
d_pcsbl_12,pmid,-0.0031472689846203236
oak_asp_v3,ann_arbor_clinical_stage,-0.0031486895324685637
fu_hf_v1,pmid,-0.0031491138756078456
trikuspidalisdiverses_12,chipseq_antibody,-0.0031495139358779273
tdisystrv_18,test_value,-0.003150359283261976
edema_bl01,ajcc_staging_system_edition,-0.0031505854174814075
egfr03_ckd_bl,icd_10,-0.0031516323126798223
glp1_v1datawithcorrectionfactor,gleason_grade_tertiary,-0.0031529490512622296
low_voltage_extr_12,no_matched_normal_low_pass_wgs,-0.0031532641214901086
relpossdiabetes,primary_disease,-0.0031534492783677637
hct6,viral_hepatitis_serologies,-0.0031535363931610213
uptitration_6,revision,-0.0031538605694648504
bb_decrease_bl_3,fragment_minimum_length,-0.0031540994521906123
nyha18_mis,pmid,-0.00315525440615697
hwsyst_12,histone_variant,-0.003155389479616899
bnp3_1000,test_value,-0.003156382345431342
hypokalemiaae_per_year,hysterectomy_type,-0.0031564284828828233
hfae_py03,exposure_duration_years,-0.003156971205009459
causemedihypotension,imaging_findings,-0.003157744917929366
diu_increase_12,aa_change,-0.0031582290576340545
increase_mimican,aa_change,-0.003158878624385173
mimecan.v12,doi,-0.003159055889330338
bb.pca.2,tumor_level_prostate,-0.0031594705193219398
glicentin_v1datawithcorrectionfactor,gleason_patterns_percent,-0.0031595773639464227
tdialat_18,test_value,-0.0031596732812797655
criterium_p_v1b_18,pmid,-0.0031604500295583228
bnp_6_5000,per_base_n_content,-0.0031618132091280763
oak_asp_v12,ann_arbor_clinical_stage,-0.0031618554006133124
rrti_12,pmid,-0.003162267298782129
qtc_18,fastq_name,-0.0031636426197864834
d_justas_bl_1,test_value,-0.0031649001688752137
pc18,prostatic_chips_total_count,-0.0031649818200229014
fgf23_c_pmol_v6,fev1_fvc_pre_bronch_percent,-0.0031659428145715185
loop_change_3_6,number_of_cycles,-0.0031662156933141613
charlson_score_0_6,sample_ordinal,-0.0031668989525462958
uptitration_3,revision,-0.003167679950326963
egfr03_ckd_6,epithelioid_cell_percent,-0.0031677379256771793
low_voltage_precorb,no_matched_normal_low_pass_wgs,-0.0031684181495506636
jv_6_02,ajcc_clinical_stage,-0.0031687259349177824
bldigoxin,pmid,-0.003169411318900972
trikuspidalisdiverses_18,chipseq_antibody,-0.003170444858521326
glp2korrigiert_baselinedatawithcorrectionfactorv3,gleason_grade_tertiary,-0.003170835205643727
bb.pca.1,test_value_range,-0.0031711217435002955
totaldurationhyperkalemia,karnofsky_performance_status,-0.003171734885947613
som_r_s_18,somatic_mutation_indexes,-0.003173251654665061
totaldurationall,workflow_end_datetime,-0.0031733724619393343
hypotensionae_py03,blood_test_normal_range_lower,-0.003174137068783291
bb_decrease_bl,fragment_minimum_length,-0.0031743012816862607
criterium_p_v1b,test_value,-0.0031743583464288825
shbg_v6,fragment_standard_deviation_length,-0.0031748485568508715
hb6,test_value_range,-0.0031757376133994815
glp2_baselinedatafromplatesv3,gleason_grade_tertiary,-0.0031759476602180674
köfmitralplanimetrie_12,mitosis_karyorrhexis_index,-0.0031777506632562186
uptitration_1,revision,-0.003178258175222513
syncope6,aligned_reads_indexes,-0.0031789141162267965
mimecanv12,pmid,-0.0031790734725559264
loop_dose_v6,prescribed_dose,-0.0031791578555263986
relposscerebrovasc,a260_a280_ratio,-0.003179695721079194
vormsves_a,inrg_stage,-0.0031803838368851685
mimecan_v6,pmid,-0.003180514357307122
vasc_maj,test_value,-0.003181852646935945
bnp_3000_bl_6,per_base_n_content,-0.0031833463469276525
firstvascularae,vascular_invasion_present,-0.0031838268442019612
stdepressieinavli_18,test_value,-0.0031844821781345147
nyha_class,sample_ordinal,-0.003184729863400362
d_cysc_6,pmid,-0.003185169079797029
diuretics.pca.2.compl_poor,cog_renal_stage,-0.0031874064426580077
hr_1_tertiles,average_base_quality,-0.0031875967596453683
aspirin_v1,drug_category,-0.003187695105265631
sst2_v18,uicc_clinical_t,-0.0031877506523289275
numberhosp,namespace,-0.0031889204795526706
ivrt_18,test_value_range,-0.003189216730556919
bb.pca.2.locf,tumor_level_prostate,-0.003189217641164514
bnp_3000_bl_3,per_base_n_content,-0.0031909201738313476
uptitration_12,revision,-0.003192267569536121
bnp_3000_bl_delta06,test_value_range,-0.003192901655958124
egfr03_ckd_12,icd_10,-0.003192986038928596
sst2_bl_z,ajcc_clinical_t,-0.003193439825046784
bl6mwtnoncard,state,-0.003194466686878108
tdiarv_12,test_value_range,-0.0031945799057557563
egfr03_mdrd_bl,bcr_id,-0.0031946755195532343
mi,msi_score,-0.0031964484725407493
bpdiaststand3,test_value,-0.0031964782190555202
bpdiaststand6,test_value,-0.0031974826192328336
lvedd_18,double_hit_lymphoma,-0.003197662008929054
hscrp_v18_lg10,pmid,-0.003198581419064165
pcs12,pmid,-0.003198827890186552
d_crea_3_01,dysplasia_type,-0.0031992246115621183
macmm_18,uicc_pathologic_m,-0.003199956132996789
rv1_sv5,rhabdoid_percent,-0.003199958561283709
aspirin_v3,drug_category,-0.0032007532181783016
sst2_bl_lg10,ajcc_clinical_t,-0.0032024351104063143
spiro_max_1_3,treatment_dose_max,-0.00320387053151194
bnp_bl_v6,breslow_thickness,-0.0032065140253603004
sam_18,state,-0.003207183625478509
edemahist1,ajcc_staging_system_edition,-0.0032084311578836947
bnp6_red02,state,-0.003209116541866884
obstipation_bl01,columnar_mucosa_present,-0.003209396705470287
nyha12_mis,sample_ordinal,-0.0032102247513100305
p_bnp12,pmid,-0.0032117770337236847
@6mwt_barbed,inrg_stage,-0.00321214097322583
causemedivt,treatment_intent_type,-0.0032121971273608566
gal3_v1,pmid,-0.003212273921934704
fgf23_pmol_bl_lg10,fev1_fvc_post_bronch_percent,-0.00321250096676173
predicted_tto_40,tumor_regression_grade,-0.003212916810896792
ras_decrease_6,shortest_dimension,-0.0032134731921373526
bb_increase_bl_3,aa_change,-0.0032139500469812814
glp2korrigiert_baselinedatawithcorrectionfactor,gleason_grade_tertiary,-0.0032139542964833914
d_justas_3_6,test_value,-0.0032145240333020125
ulcer,columnar_mucosa_present,-0.003215870214863326
deltappi,aa_change,-0.003215981916061649
bpdiaststand12,test_value,-0.003217110158871886
pi,test_value_range,-0.0032171578140026925
d_justas_1_3,test_value,-0.003217393964905669
d_cysc_12,pmid,-0.0032175955127200346
lafläche,loci_count,-0.003218664566036595
diastdurvals_12,test_value,-0.003218904359369952
bsa,per_base_n_content,-0.0032192516043995215
loop_change_1_3,number_of_cycles,-0.003219970073791997
mimecanv1,test_value,-0.003220106968467116
delta_tp1np_bl_18,uicc_clinical_t,-0.003220703416441858
gal3_bl,pmid,-0.003220710397766753
bnp_bl_3000,per_base_n_content,-0.003221195751614902
qt_bl,fastq_name,-0.0032214680232858146
low_voltage_extrb,no_matched_normal_low_pass_wgs,-0.0032216589473449053
cci3_1,cytoband,-0.0032222957655896932
bariche12,test_value_range,-0.003223412777572925
pre_2,test_value,-0.003224642401362075
egfr03_cg_1,epithelioid_cell_percent,-0.0032255017113959144
pbreedte_v1,test_value,-0.003228423244096622
lvesvi_18,double_hit_lymphoma,-0.0032285813862822916
